Temp.C	clade	substrate	replicate	SourceRef	Time.hr	Popn_Change	Popn_DataUnit	cst
5	Pseudomonas fluorescens	TSB	1	1	167.951318458418	0.0492668621700879	OD_595	2
5	Pseudomonas fluorescens	TSB	1	1	144.827586206897	0.0404692082111437	OD_595	2
5	Pseudomonas fluorescens	TSB	1	1	120.486815415821	0.0316715542521996	OD_595	2
5	Pseudomonas fluorescens	TSB	1	1	96.1460446247463	0.0281524926686219	OD_595	2
5	Pseudomonas fluorescens	TSB	1	1	71.805273833671	0.0140762463343108	OD_595	2
5	Pseudomonas fluorescens	TSB	1	1	48.6815415821497	0.00879765395894427	OD_595	2
5	Pseudomonas fluorescens	TSB	1	1	24.3407707910748	0.00351906158357773	OD_595	2
5	Pseudomonas fluorescens	TSB	1	1	4.54747350886464e-13	0.00351906158357784	OD_595	2
Temp.C	clade	substrate	replicate	SourceRef	Time.hr	Popn_Change	Popn_DataUnit	cst
5	Acinetobacter clacoaceticus	TSB	1	1	671.805273833671	0.117888563049853	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	647.464503042596	0.119648093841642	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	624.340770791075	0.112609970674487	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	598.782961460445	0.116129032258064	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	575.659229208925	0.117888563049853	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	551.31845841785	0.114369501466276	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	526.977687626775	0.121407624633431	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	503.853955375253	0.119648093841642	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	479.513184584178	0.12316715542522	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	455.172413793103	0.130205278592375	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	432.048681541582	0.121407624633431	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	407.707910750507	0.109090909090909	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	383.367139959432	0.110850439882698	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	360.243407707911	0.109090909090909	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	335.902636916835	0.102052785923754	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	311.56186612576	0.105571847507331	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	288.438133874239	0.103812316715543	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	262.88032454361	0.0950146627565984	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	239.756592292089	0.0932551319648094	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	215.415821501014	0.0809384164222875	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	191.075050709939	0.0721407624633433	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	167.951318458418	0.0633431085043989	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	143.610547667343	0.0633431085043988	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	120.486815415821	0.0545454545454545	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	94.9290060851924	0.0422287390029327	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	71.8052738336711	0.0422287390029326	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	47.464503042596	0.0334310850439883	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	24.3407707910748	0.0193548387096775	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	2.27373675443232e-13	0.0175953079178884	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	670.588235294117	0.103812316715543	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	647.464503042596	0.102052785923754	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	623.123732251521	0.0985337243401759	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	598.782961460446	0.105571847507331	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	575.659229208925	0.10733137829912	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	551.31845841785	0.102052785923754	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	526.977687626774	0.109090909090909	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	502.636916835699	0.109090909090909	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	479.513184584179	0.109090909090909	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	453.955375253549	0.110850439882698	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	432.048681541582	0.105571847507331	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	407.707910750507	0.0950146627565983	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	384.584178498986	0.0985337243401762	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	359.026369168357	0.0967741935483871	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	335.902636916835	0.0897360703812318	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	311.56186612576	0.0967741935483871	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	288.438133874239	0.0932551319648094	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	264.097363083164	0.0809384164222875	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	239.756592292089	0.0862170087976539	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	215.415821501014	0.0826979472140762	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	191.075050709939	0.0615835777126099	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	167.951318458418	0.0598240469208213	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	144.827586206896	0.0563049853372434	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	120.486815415821	0.0475073313782991	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	96.1460446247461	0.0422287390029327	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	71.8052738336711	0.0299120234604106	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	48.6815415821497	0.0228739002932552	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	24.3407707910748	0.0123167155425221	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	3.41060513164848e-13	0.00879765395894438	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	671.950310252824	0.0479927535785369	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	647.109133818483	0.0462809713655439	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	623.502806755933	0.0481369425770395	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	599.903874000999	0.0464214632102387	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	576.308638399872	0.0429202585542896	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	551.471159119338	0.0394227510521483	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	526.611496915958	0.0466395952848966	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	503.012564161024	0.0449241159180958	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	479.395145637051	0.0521372629970362	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	455.788818574501	0.0539932342085316	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	430.958733601583	0.0469242761280941	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	407.363498000456	0.0434230714721449	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	382.522321566115	0.041711289259152	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	358.912297349757	0.0453529857597961	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	335.309667441015	0.0454232316821435	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	310.475885314289	0.040139998890854	OD_595	3
5	Acinetobacter clacoaceticus	TSB	1	1	286.86955825174	0.0419959701023493	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	262.035776125013	0.0367127373110601	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	238.433146216271	0.0367829832334075	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	214.837910615145	0.0332817785774586	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	189.996734180803	0.0315699963644656	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	166.390407118254	0.0334259675759612	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	142.795171517127	0.0299247629200121	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	119.188844454578	0.0317807341315079	OD_595	2
5	Acinetobacter clacoaceticus	TSB	1	1	94.3550623278517	0.0264975013402187	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	69.5138858935098	0.0247857191272252	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	45.9149531385756	0.0230702397604245	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	23.5619612168567	0.0195653379506679	OD_595	1
5	Acinetobacter clacoaceticus	TSB	1	1	1.26812375606164	0.01249637987023	OD_595	1
Temp.C	clade	substrate	replicate	SourceRef	Time.hr	Popn_Change	Popn_DataUnit	cst
5	Stenotrophomonas maltophilia	TSB	1	1	670.66876200454	0.198260869565218	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	645.367557185262	0.198260869565218	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	621.274663872883	0.196521739130435	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	597.174786100925	0.198260869565218	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	573.06792386939	0.203478260869566	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	550.183342063908	0.2	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	526.072987602584	0.206956521739131	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	501.969617600838	0.210434782608696	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	477.873232058669	0.210434782608696	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	453.752400907979	0.222608695652174	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	429.666492055177	0.217391304347827	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	406.785402479483	0.212173913043479	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	381.484197660206	0.212173913043479	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	358.58215470578	0.217391304347826	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	334.492753623188	0.213913043478261	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	310.392875851231	0.215652173913044	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	286.296490309062	0.215652173913044	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	262.203596996682	0.213913043478261	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	238.110703684302	0.212173913043479	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	214.049240440021	0.194782608695652	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	190.019207263838	0.161739130434783	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	119.095512484721	0.0817391304347828	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	141.934695302951	0.107826086956522	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	167.197485594552	0.126956521739131	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	93.8397066526977	0.0591304347826087	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	69.7922123275711	0.0347826086956524	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	46.9285839008207	0.0208695652173911	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	22.8531517373843	0.0104347826086957	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	0.0279378383097253	0.00521739130434762	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	670.563995110878	0.250434782608696	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	645.255805832023	0.253913043478261	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	622.37471625633	0.248695652173914	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	598.274838484372	0.250434782608696	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	574.16099179326	0.259130434782609	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	550.064606251091	0.259130434782609	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	525.957744019556	0.264347826086957	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	501.868342936965	0.260869565217392	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	478.969792212327	0.264347826086957	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	453.672079622839	0.262608695652174	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	430.784005587567	0.260869565217392	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	405.500261917234	0.252173913043479	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	382.612187881963	0.250434782608696	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	358.519294569583	0.248695652173913	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	333.266980967348	0.224347826086957	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	310.39636808102	0.213913043478261	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	286.331412606949	0.198260869565218	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	262.273441592457	0.179130434782609	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	238.211978348175	0.161739130434783	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	214.147022874105	0.14608695652174	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	190.116989697922	0.11304347826087	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	167.260345730749	0.0956521739130436	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	143.188405797101	0.0834782608695654	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	117.922123275711	0.0660869565217392	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	95.0480181595949	0.0573913043478262	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	70.9900471451021	0.0382608695652176	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	46.9250916710319	0.022608695652174	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	24.0544787847041	0.0121739130434786	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	0.0314300680984445	0.00695652173913031	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	671.735875331974	0.151564820349135	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	648.133245423232	0.151635066271482	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	624.526918360682	0.153491037482977	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	599.685741926341	0.151779255269985	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	576.079414863791	0.15363522648148	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	552.480482108857	0.15191974711468	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	527.628214213092	0.155565140769131	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	504.02558430435	0.155635386691478	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	480.430348703224	0.15213418203553	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	455.581777961267	0.153993850400833	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	430.770178757387	0.137996265874654	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	407.186034617684	0.12913788535126	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	382.352252490958	0.123854652559971	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	359.999260569239	0.120349750750214	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	335.180267057744	0.107923616802332	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	311.592425764233	0.100850961568086	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	288.019373085953	0.0866354051772478	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	263.207773882073	0.0706378206510689	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	239.616235434755	0.0653508907059714	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	214.778756154221	0.0618533832038304	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	191.22418924498	0.0387092003672507	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	166.37931565683	0.0387831434434058	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	142.795171517127	0.0299247629200121	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	119.199935916001	0.0264235582640633	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	94.3661537892748	0.0211403254727736	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	70.7894039571873	0.0087104943710834	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	47.190471202253	0.00699501500428279	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	22.3455976141038	0.00706895808043795	OD_595	2
5	Stenotrophomonas maltophilia	TSB	1	1	1.24594083321517	0.00178202813534067	OD_595	2
Temp.C	clade	substrate	replicate	SourceRef	Time.hr	Popn_Change	Popn_DataUnit	cst
5	Klebsiella pneumonia	TSB	1	1	670.3404924044	0.361739130434783	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	646.237122402654	0.365217391304349	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	622.137244630697	0.366956521739131	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	599.242186135847	0.368695652173914	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	573.947965776148	0.365217391304348	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	551.000523834468	0.39304347826087	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	526.900646062511	0.394782608695653	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	501.595949013445	0.396521739130435	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	478.700890518596	0.398260869565218	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	454.642919504103	0.379130434782609	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	430.550026191723	0.377391304347827	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	406.481578487864	0.363478260869566	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	382.371224026541	0.370434782608696	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	358.260869565217	0.377391304347827	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	334.178452942204	0.370434782608696	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	310.064606251091	0.379130434782609	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	287.159071066876	0.38608695652174	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	263.05570106513	0.389565217391305	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	238.959315522961	0.389565217391305	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	214.894360048891	0.373913043478261	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	190.881788021652	0.332173913043479	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	166.872708224201	0.288695652173913	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	144.012572027239	0.27304347826087	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	118.809149642046	0.224347826086957	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	94.8280076829055	0.166956521739131	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	72.0516850008731	0.109565217391305	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	48.0146673651126	0.0800000000000001	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	22.7658459926663	0.0539130434782609	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	0.090797974506728	0.0365217391304349	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	671.042430591933	0.0121739130434788	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	648.150864326872	0.0121739130434786	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	622.849659507595	0.0121739130434788	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	599.961585472324	0.0104347826086959	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	575.872184389733	0.00695652173913075	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	551.775798847564	0.00695652173913075	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	526.474594028287	0.00695652173913075	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	503.579535533438	0.00869565217391322	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	479.476165531692	0.0121739130434786	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	455.386764449101	0.00869565217391322	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	431.293871136721	0.00695652173913097	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	407.200977824341	0.00521739130434806	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	384.312903789069	0.0034782608695656	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	357.803387462895	0.00521739130434806	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	336.113148245154	0.00695652173913075	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	313.225074209883	0.00521739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	286.719050113497	0.00521739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	263.827483848437	0.00521739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	239.734590536057	0.00347826086956537	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	215.6347127641	0.00521739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	191.538327221931	0.00521739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	167.441941679762	0.00521739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	143.331587218439	0.0121739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	120.440020953379	0.0121739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	95.1388161341016	0.0121739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	72.2472498690414	0.0121739130434784	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	48.1508643268727	0.0121739130434781	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	0.0349222978872206	0.00869565217391299	OD_595	2
5	Klebsiella pneumonia	TSB	1	1	24.0579710144928	0.0104347826086957	OD_595	2
Temp.C	clade	substrate	replicate	SourceRef	Time.hr	Popn_Change	Popn_DataUnit	cst
5	Dickeya zeae	TSB	1	1	672.247249869041	0.012173913043479	OD_595	2
5	Dickeya zeae	TSB	1	1	646.946045049764	0.0121739130434786	OD_595	2
5	Dickeya zeae	TSB	1	1	622.846167277807	0.0139130434782615	OD_595	2
5	Dickeya zeae	TSB	1	1	599.961585472324	0.0104347826086959	OD_595	2
5	Dickeya zeae	TSB	1	1	575.872184389733	0.00695652173913075	OD_595	2
5	Dickeya zeae	TSB	1	1	551.775798847564	0.00695652173913075	OD_595	2
5	Dickeya zeae	TSB	1	1	527.679413305395	0.00695652173913075	OD_595	2
5	Dickeya zeae	TSB	1	1	503.583027763227	0.00695652173913075	OD_595	2
5	Dickeya zeae	TSB	1	1	479.476165531692	0.012173913043479	OD_595	2
5	Dickeya zeae	TSB	1	1	455.3867644491	0.00869565217391344	OD_595	2
5	Dickeya zeae	TSB	1	1	431.293871136721	0.00695652173913075	OD_595	2
5	Dickeya zeae	TSB	1	1	408.405797101449	0.00521739130434828	OD_595	2
5	Dickeya zeae	TSB	1	1	384.309411559281	0.00521739130434828	OD_595	2
5	Dickeya zeae	TSB	1	1	360.216518246901	0.0034782608695656	OD_595	2
5	Dickeya zeae	TSB	1	1	336.113148245154	0.00695652173913097	OD_595	2
5	Dickeya zeae	TSB	1	1	310.818927885455	0.00347826086956537	OD_595	2
5	Dickeya zeae	TSB	1	1	287.923869390606	0.00521739130434784	OD_595	2
5	Dickeya zeae	TSB	1	1	263.823991618648	0.00695652173913053	OD_595	2
5	Dickeya zeae	TSB	1	1	238.522786799371	0.00695652173913053	OD_595	2
5	Dickeya zeae	TSB	1	1	215.6347127641	0.00521739130434784	OD_595	2
5	Dickeya zeae	TSB	1	1	191.531342762354	0.00869565217391299	OD_595	2
5	Dickeya zeae	TSB	1	1	167.441941679762	0.00521739130434784	OD_595	2
5	Dickeya zeae	TSB	1	1	143.335079448228	0.0104347826086959	OD_595	2
5	Dickeya zeae	TSB	1	1	119.23520167627	0.0121739130434786	OD_595	2
5	Dickeya zeae	TSB	1	1	95.1388161341016	0.0121739130434784	OD_595	2
5	Dickeya zeae	TSB	1	1	71.0389383621442	0.0139130434782611	OD_595	2
5	Dickeya zeae	TSB	1	1	48.147372097084	0.0139130434782608	OD_595	2
5	Dickeya zeae	TSB	1	1	24.0544787847041	0.0121739130434786	OD_595	2
5	Dickeya zeae	TSB	1	1	0.0384145276759114	0.0104347826086955	OD_595	2
5	Dickeya zeae	TSB	1	1	672.046436251826	0.00156389606068275	OD_595	2
5	Dickeya zeae	TSB	1	1	648.447503496891	0	OD_595	2
5	Dickeya zeae	TSB	1	1	624.841176434342	0.00170438790537752	OD_595	2
5	Dickeya zeae	TSB	1	1	599.996302846193	0.00177833098153268	OD_595	2
5	Dickeya zeae	TSB	1	1	575.14033779662	0.00720944992513251	OD_595	2
5	Dickeya zeae	TSB	1	1	551.548799349301	0.00192251998003545	OD_595	2
5	Dickeya zeae	TSB	1	1	526.700228607344	0.00378218834533861	OD_595	2
5	Dickeya zeae	TSB	1	1	503.10129585241	0.002066708978538	OD_595	2
5	Dickeya zeae	TSB	1	1	479.491271636053	0.00570840547918183	OD_595	2
5	Dickeya zeae	TSB	1	1	454.646398047903	0.00578234855533699	OD_595	2
5	Dickeya zeae	TSB	1	1	431.047465292969	0.00406686918853616	OD_595	2
5	Dickeya zeae	TSB	1	1	407.448532538035	0.00235138982173555	OD_595	2
5	Dickeya zeae	TSB	1	1	382.59626464227	0.00599678347618715	OD_595	2
5	Dickeya zeae	TSB	1	1	359.001029041144	0.00249557882023832	OD_595	2
5	Dickeya zeae	TSB	1	1	335.391004824786	0.00613727532088215	OD_595	2
5	Dickeya zeae	TSB	1	1	310.553525544252	0.00263976781874109	OD_595	2
5	Dickeya zeae	TSB	1	1	286.95089563551	0.00271001374108848	OD_595	2
5	Dickeya zeae	TSB	1	1	263.348265726768	0.00278025966343587	OD_595	2
5	Dickeya zeae	TSB	1	1	238.503392138619	0.00285420273959103	OD_595	2
5	Dickeya zeae	TSB	1	1	214.900762229877	0.00292444866193864	OD_595	2
5	Dickeya zeae	TSB	1	1	190.055888641728	0.0029983917380938	OD_595	2
5	Dickeya zeae	TSB	1	1	166.453258732986	0.00306863766044119	OD_595	2
5	Dickeya zeae	TSB	1	1	142.835840209013	0.0102817847393812	OD_595	2
5	Dickeya zeae	TSB	1	1	117.990966620863	0.0103557278155368	OD_595	2
5	Dickeya zeae	TSB	1	1	94.3957310197367	0.00685452315958779	OD_595	2
5	Dickeya zeae	TSB	1	1	70.7931011109948	0.00692476908193496	OD_595	2
5	Dickeya zeae	TSB	1	1	45.9445303690377	0.00878443744723878	OD_595	2
5	Dickeya zeae	TSB	1	1	22.3492947679115	0.0052832327912895	OD_595	2
5	Dickeya zeae	TSB	1	1	1.24594083321506	0.00178202813534067	OD_595	2
Temp.C	clade	substrate	replicate	SourceRef	Time.hr	Popn_Change	Popn_DataUnit	cst
